"Date","Workout name","Exercise","Set","Weight","Reps","Distance","Duration","Measurement unit","Notes"
"2018-12-10 11:48:09","A","Barbell Bench Press","1","155","5","","","lbs",
"2018-12-10 11:48:09","A","Barbell Bench Press","2","155","5","","","lbs",
"2018-12-10 11:48:09","A","Barbell Bench Press","3","155","5","","","lbs",
"2018-12-10 11:48:09","A","Barbell Bench Press","4","155","5","","","lbs",
"2018-12-10 11:48:09","A","Barbell Bench Press","5","155","5","","","lbs",
"2018-12-10 11:48:09","A","Bent Over Barbell Row","1","135","5","","","lbs",
"2018-12-10 11:48:09","A","Bent Over Barbell Row","2","135","5","","","lbs",
"2018-12-10 11:48:09","A","Bent Over Barbell Row","3","135","5","","","lbs",
"2018-12-10 11:48:09","A","Bent Over Barbell Row","4","135","5","","","lbs",
"2018-12-10 11:48:09","A","Bent Over Barbell Row","5","135","5","","","lbs",
"2018-12-12 06:43:49","B","Standing Barbell Military Press","1","95","5","","","lbs",
"2018-12-12 06:43:49","B","Standing Barbell Military Press","2","95","5","","","lbs",
"2018-12-12 06:43:49","B","Standing Barbell Military Press","3","95","5","","","lbs",
"2018-12-12 06:43:49","B","Standing Barbell Military Press","4","95","5","","","lbs",
"2018-12-12 06:43:49","B","Standing Barbell Military Press","5","95","5","","","lbs",
"2018-12-12 06:43:49","B","Barbell Bicep Curl","1","65","5","","","lbs",
"2018-12-12 06:43:49","B","Barbell Bicep Curl","2","65","5","","","lbs",
"2018-12-12 06:43:49","B","Barbell Bicep Curl","3","65","5","","","lbs",
"2018-12-12 06:43:49","B","Barbell Bicep Curl","4","65","5","","","lbs",
"2018-12-12 06:43:49","B","Barbell Bicep Curl","5","65","5","","","lbs",
"2018-12-12 06:43:49","B","Lateral Dumbbell Raises","1","45","6","","","lbs",
"2018-12-12 06:43:49","B","Lateral Dumbbell Raises","2","45","6","","","lbs",
"2018-12-12 06:43:49","B","Lateral Dumbbell Raises","3","45","6","","","lbs",
"2018-12-12 06:43:49","B","Hanging Leg Raise","1","","10","","","lbs",
"2018-12-12 06:43:49","B","Hanging Leg Raise","2","","10","","","lbs",
"2018-12-12 06:43:49","B","Hanging Leg Raise","3","","10","","","lbs",
"2018-12-12 06:43:49","B","Seated Bent Over Rear Delt Raise","1","40","6","","","lbs",
"2018-12-12 06:43:49","B","Seated Bent Over Rear Delt Raise","2","40","6","","","lbs",
"2018-12-12 06:43:49","B","Seated Bent Over Rear Delt Raise","3","40","6","","","lbs",
"2018-12-12 06:43:49","B","Decline Oblique Crunch","1","0","10","","","lbs",
"2018-12-12 06:43:49","B","Decline Oblique Crunch","2","0","10","","","lbs",
"2018-12-12 06:43:49","B","Decline Oblique Crunch","3","0","10","","","lbs",
"2018-12-12 06:43:49","B","Barbell Deadlifts","1","185","5","","","lbs",
"2018-12-12 06:43:49","B","Barbell Deadlifts","2","185","5","","","lbs",
"2018-12-12 06:43:49","B","Barbell Deadlifts","3","185","5","","","lbs",
"2018-12-14 08:20:30","A","Barbell Squat","1","165","5","","","lbs",
"2018-12-14 08:20:30","A","Barbell Squat","2","165","5","","","lbs",
"2018-12-14 08:20:30","A","Barbell Squat","3","165","5","","","lbs",
"2018-12-14 08:20:30","A","Barbell Squat","4","165","5","","","lbs",
"2018-12-14 08:20:30","A","Barbell Squat","5","165","5","","","lbs",
"2018-12-14 08:20:30","A","Barbell Bench Press","1","165","5","","","lbs",
"2018-12-14 08:20:30","A","Barbell Bench Press","2","165","5","","","lbs",
"2018-12-14 08:20:30","A","Barbell Bench Press","3","165","5","","","lbs",
"2018-12-14 08:20:30","A","Barbell Bench Press","4","165","5","","","lbs",
"2018-12-14 08:20:30","A","Barbell Bench Press","5","165","5","","","lbs",
"2018-12-14 08:20:30","A","Bent Over Barbell Row","1","145","5","","","lbs",
"2018-12-14 08:20:30","A","Bent Over Barbell Row","2","145","5","","","lbs",
"2018-12-14 08:20:30","A","Bent Over Barbell Row","3","145","5","","","lbs",
"2018-12-14 08:20:30","A","Bent Over Barbell Row","4","145","5","","","lbs",
"2018-12-14 08:20:30","A","Bent Over Barbell Row","5","145","5","","","lbs",
"2018-12-18 07:36:38","B","Standing Barbell Military Press","1","105","5","","","lbs",
"2018-12-18 07:36:38","B","Standing Barbell Military Press","2","105","5","","","lbs",
"2018-12-18 07:36:38","B","Standing Barbell Military Press","3","105","5","","","lbs",
"2018-12-18 07:36:38","B","Standing Barbell Military Press","4","105","5","","","lbs",
"2018-12-18 07:36:38","B","Standing Barbell Military Press","5","105","5","","","lbs",
"2018-12-18 07:36:38","B","Barbell Bicep Curl","1","65","5","","","lbs",
"2018-12-18 07:36:38","B","Barbell Bicep Curl","2","65","5","","","lbs",
"2018-12-18 07:36:38","B","Barbell Bicep Curl","3","65","5","","","lbs",
"2018-12-18 07:36:38","B","Barbell Deadlifts","1","190","5","","","lbs",
"2018-12-18 07:36:38","B","Barbell Deadlifts","2","190","5","","","lbs",
"2018-12-18 07:36:38","B","Barbell Deadlifts","3","190","5","","","lbs",
"2018-12-20 07:14:39","A","Barbell Squat","1","170","5","","","lbs",
"2018-12-20 07:14:39","A","Barbell Squat","2","170","5","","","lbs",
"2018-12-20 07:14:39","A","Barbell Squat","3","170","5","","","lbs",
"2018-12-20 07:14:39","A","Barbell Squat","4","170","5","","","lbs",
"2018-12-20 07:14:39","A","Barbell Squat","5","170","5","","","lbs",
"2018-12-20 07:14:39","A","Barbell Bench Press","1","170","5","","","lbs",
"2018-12-20 07:14:39","A","Barbell Bench Press","2","170","5","","","lbs",
"2018-12-20 07:14:39","A","Barbell Bench Press","3","170","5","","","lbs",
"2018-12-20 07:14:39","A","Barbell Bench Press","4","170","5","","","lbs",
"2018-12-20 07:14:39","A","Barbell Bench Press","5","170","5","","","lbs",
"2018-12-20 07:14:39","A","Bent Over Barbell Row","1","150","5","","","lbs",
"2018-12-20 07:14:39","A","Bent Over Barbell Row","2","150","5","","","lbs",
"2018-12-20 07:14:39","A","Bent Over Barbell Row","3","150","5","","","lbs",
"2018-12-20 07:14:39","A","Bent Over Barbell Row","4","150","5","","","lbs",
"2018-12-20 07:14:39","A","Bent Over Barbell Row","5","150","5","","","lbs",
"2018-12-22 11:11:49","B","Standing Barbell Military Press","1","110","5","","","lbs",
"2018-12-22 11:11:49","B","Standing Barbell Military Press","2","110","5","","","lbs",
"2018-12-22 11:11:49","B","Standing Barbell Military Press","3","110","5","","","lbs",
"2018-12-22 11:11:49","B","Standing Barbell Military Press","4","110","5","","","lbs",
"2018-12-22 11:11:49","B","Standing Barbell Military Press","5","110","5","","","lbs",
"2018-12-22 11:11:49","B","Barbell Bicep Curl","1","70","5","","","lbs",
"2018-12-22 11:11:49","B","Barbell Bicep Curl","2","70","5","","","lbs",
"2018-12-22 11:11:49","B","Barbell Bicep Curl","3","70","5","","","lbs",
"2018-12-22 11:11:49","B","Barbell Bicep Curl","4","70","5","","","lbs",
"2018-12-22 11:11:49","B","Barbell Bicep Curl","5","70","5","","","lbs",
"2018-12-22 11:11:49","B","Lateral Dumbbell Raises","1","40","6","","","lbs",
"2018-12-22 11:11:49","B","Lateral Dumbbell Raises","2","40","6","","","lbs",
"2018-12-22 11:11:49","B","Lateral Dumbbell Raises","3","40","6","","","lbs",
"2018-12-22 11:11:49","B","Hanging Leg Raise","1","","10","","","lbs",
"2018-12-22 11:11:49","B","Decline Oblique Crunch","1","5","10","","","lbs",
"2018-12-22 11:11:49","B","Decline Oblique Crunch","2","5","10","","","lbs",
"2018-12-22 11:11:49","B","Decline Oblique Crunch","3","5","10","","","lbs",
"2018-12-22 11:11:49","B","Barbell Deadlifts","1","195","5","","","lbs",
"2018-12-22 11:11:49","B","Barbell Deadlifts","2","195","5","","","lbs",
"2018-12-22 11:11:49","B","Barbell Deadlifts","3","195","5","","","lbs",
"2018-12-24 08:32:54","A","Barbell Squat","1","175","5","","","lbs",
"2018-12-24 08:32:54","A","Barbell Squat","2","175","5","","","lbs",
"2018-12-24 08:32:54","A","Barbell Squat","3","175","5","","","lbs",
"2018-12-24 08:32:54","A","Barbell Squat","4","175","5","","","lbs",
"2018-12-24 08:32:54","A","Barbell Squat","5","175","5","","","lbs",
"2018-12-24 08:32:54","A","Barbell Bench Press","1","175","5","","","lbs",
"2018-12-24 08:32:54","A","Barbell Bench Press","2","175","5","","","lbs",
"2018-12-24 08:32:54","A","Barbell Bench Press","3","175","5","","","lbs",
"2018-12-24 08:32:54","A","Barbell Bench Press","4","175","5","","","lbs",
"2018-12-24 08:32:54","A","Barbell Bench Press","5","175","5","","","lbs",
"2018-12-24 08:32:54","A","Bent Over Barbell Row","1","155","5","","","lbs",
"2018-12-24 08:32:54","A","Bent Over Barbell Row","2","155","5","","","lbs",
"2018-12-28 08:50:19","B","Standing Barbell Military Press","1","112.5","5","","","lbs",
"2018-12-28 08:50:19","B","Standing Barbell Military Press","2","112.5","5","","","lbs",
"2018-12-28 08:50:19","B","Standing Barbell Military Press","3","112.5","5","","","lbs",
"2018-12-28 08:50:19","B","Standing Barbell Military Press","4","112.5","5","","","lbs",
"2018-12-28 08:50:19","B","Standing Barbell Military Press","5","112.5","5","","","lbs",
"2018-12-28 08:50:19","B","Barbell Bicep Curl","1","72.5","5","","","lbs",
"2018-12-28 08:50:19","B","Barbell Bicep Curl","2","72.5","5","","","lbs",
"2018-12-28 08:50:19","B","Barbell Bicep Curl","3","72.5","5","","","lbs",
"2018-12-28 08:50:19","B","Lateral Dumbbell Raises","1","42.5","6","","","lbs",
"2018-12-28 08:50:19","B","Lateral Dumbbell Raises","2","42.5","6","","","lbs",
"2018-12-28 08:50:19","B","Lateral Dumbbell Raises","3","42.5","6","","","lbs",
"2018-12-28 08:50:19","B","Barbell Deadlifts","1","145","5","","","lbs",
"2018-12-28 08:50:19","B","Barbell Deadlifts","2","185","5","","","lbs",
"2018-12-28 08:50:19","B","Barbell Deadlifts","3","200","5","","","lbs",
"2018-12-31 07:13:11","A","Barbell Squat","1","175","5","","","lbs",
"2018-12-31 07:13:11","A","Barbell Squat","2","175","5","","","lbs",
"2018-12-31 07:13:11","A","Barbell Squat","3","175","5","","","lbs",
"2018-12-31 07:13:11","A","Barbell Squat","4","175","5","","","lbs",
"2018-12-31 07:13:11","A","Barbell Squat","5","175","5","","","lbs",
"2018-12-31 07:13:11","A","Barbell Bench Press","1","175","5","","","lbs",
"2018-12-31 07:13:11","A","Barbell Bench Press","2","175","5","","","lbs",
"2018-12-31 07:13:11","A","Barbell Bench Press","3","175","5","","","lbs",
"2018-12-31 07:13:11","A","Barbell Bench Press","4","175","5","","","lbs",
"2018-12-31 07:13:11","A","Barbell Bench Press","5","175","5","","","lbs",
"2018-12-31 07:13:11","A","Bent Over Barbell Row","1","155","5","","","lbs",
"2018-12-31 07:13:11","A","Bent Over Barbell Row","2","155","5","","","lbs",
"2018-12-31 07:13:11","A","Bent Over Barbell Row","3","155","5","","","lbs",
"2018-12-31 07:13:11","A","Bent Over Barbell Row","4","155","5","","","lbs",
"2018-12-31 07:13:11","A","Bent Over Barbell Row","5","155","5","","","lbs",
"2019-01-02 06:59:42","B","Standing Barbell Military Press","1","115","5","","","lbs",
"2019-01-02 06:59:42","B","Standing Barbell Military Press","2","115","5","","","lbs",
"2019-01-02 06:59:42","B","Standing Barbell Military Press","3","115","5","","","lbs",
"2019-01-02 06:59:42","B","Standing Barbell Military Press","4","115","5","","","lbs",
"2019-01-02 06:59:42","B","Standing Barbell Military Press","5","115","5","","","lbs",
"2019-01-02 06:59:42","B","Barbell Bicep Curl","1","75","5","","","lbs",
"2019-01-02 06:59:42","B","Barbell Bicep Curl","2","75","5","","","lbs",
"2019-01-02 06:59:42","B","Barbell Bicep Curl","3","75","5","","","lbs",
"2019-01-02 06:59:42","B","Barbell Deadlifts","1","145","5","","","lbs",
"2019-01-02 06:59:42","B","Barbell Deadlifts","2","185","5","","","lbs",
"2019-01-02 06:59:42","B","Barbell Deadlifts","3","205","5","","","lbs",
"2019-01-08 11:20:05","A","Barbell Bench Press","1","175","5","","","lbs",
"2019-01-08 11:20:05","A","Barbell Bench Press","2","175","5","","","lbs",
"2019-01-08 11:20:05","A","Barbell Bench Press","3","175","5","","","lbs",
"2019-01-08 11:20:05","A","Barbell Bench Press","4","175","5","","","lbs",
"2019-01-08 11:20:05","A","Barbell Bench Press","5","175","5","","","lbs",
"2019-01-08 11:20:05","A","Dumbbell Fly","1","30","10","","","lbs",
"2019-01-08 11:20:05","A","Dumbbell Fly","2","30","10","","","lbs",
"2019-01-08 11:20:05","A","Dumbbell Fly","3","30","10","","","lbs",
"2019-01-08 11:20:05","A","Close Grip Lat Pulldown","1","140","10","","","lbs",
"2019-01-08 11:20:05","A","Close Grip Lat Pulldown","2","140","10","","","lbs",
"2019-01-08 11:20:05","A","Close Grip Lat Pulldown","3","140","10","","","lbs",
"2019-01-10 11:48:46","B","Standing Barbell Military Press","1","115","5","","","lbs",
"2019-01-10 11:48:46","B","Standing Barbell Military Press","2","115","5","","","lbs",
"2019-01-10 11:48:46","B","Standing Barbell Military Press","3","115","5","","","lbs",
"2019-01-10 11:48:46","B","Standing Barbell Military Press","4","115","5","","","lbs",
"2019-01-10 11:48:46","B","Standing Barbell Military Press","5","115","5","","","lbs",
"2019-01-10 11:48:46","B","Barbell Bicep Curl","1","80","5","","","lbs",
"2019-01-10 11:48:46","B","Barbell Bicep Curl","2","80","5","","","lbs",
"2019-01-10 11:48:46","B","Barbell Bicep Curl","3","80","5","","","lbs",
"2019-01-10 11:48:46","B","Barbell Bicep Curl","4","80","5","","","lbs",
"2019-01-10 11:48:46","B","Barbell Bicep Curl","5","80","5","","","lbs",
"2019-01-10 11:48:46","B","Lateral Dumbbell Raises","1","42.5","6","","","lbs",
"2019-01-10 11:48:46","B","Lateral Dumbbell Raises","2","42.5","6","","","lbs",
"2019-01-10 11:48:46","B","Lateral Dumbbell Raises","3","42.5","6","","","lbs",
"2019-01-13 12:21:53","A","Barbell Squat","1","165","5","","","lbs",
"2019-01-13 12:21:53","A","Barbell Squat","2","165","5","","","lbs",
"2019-01-13 12:21:53","A","Barbell Squat","3","165","5","","","lbs",
"2019-01-13 12:21:53","A","Barbell Squat","4","165","5","","","lbs",
"2019-01-13 12:21:53","A","Barbell Squat","5","165","5","","","lbs",
"2019-01-13 12:21:53","A","Barbell Bench Press","1","180","5","","","lbs",
"2019-01-13 12:21:53","A","Barbell Bench Press","2","180","5","","","lbs",
"2019-01-13 12:21:53","A","Barbell Bench Press","3","180","5","","","lbs",
"2019-01-13 12:21:53","A","Barbell Bench Press","4","180","5","","","lbs",
"2019-01-13 12:21:53","A","Barbell Bench Press","5","180","5","","","lbs",
"2019-01-13 12:21:53","A","Close Grip Lat Pulldown","1","145","10","","","lbs",
"2019-01-13 12:21:53","A","Close Grip Lat Pulldown","2","145","10","","","lbs",
"2019-01-13 12:21:53","A","Close Grip Lat Pulldown","3","145","10","","","lbs",
"2019-01-18 11:25:07","A","Barbell Squat","1","170","5","","","lbs",
"2019-01-18 11:25:07","A","Barbell Squat","2","170","5","","","lbs",
"2019-01-18 11:25:07","A","Barbell Squat","3","170","5","","","lbs",
"2019-01-18 11:25:07","A","Barbell Squat","4","170","5","","","lbs",
"2019-01-18 11:25:07","A","Barbell Squat","5","170","5","","","lbs",
"2019-01-18 11:25:07","A","Barbell Bench Press","1","185","5","","","lbs",
"2019-01-18 11:25:07","A","Barbell Bench Press","2","185","5","","","lbs",
"2019-01-18 11:25:07","A","Barbell Bench Press","3","185","5","","","lbs",
"2019-01-18 11:25:07","A","Barbell Bench Press","4","185","5","","","lbs",
"2019-01-18 11:25:07","A","Barbell Bench Press","5","185","4","","","lbs",
"2019-01-18 11:25:07","A","Close Grip Lat Pulldown","1","150","10","","","lbs",
"2019-01-18 11:25:07","A","Close Grip Lat Pulldown","2","150","10","","","lbs",
"2019-01-18 11:25:07","A","Close Grip Lat Pulldown","3","150","10","","","lbs",
"2019-01-21 11:49:40","B","Standing Barbell Military Press","1","105","5","","","lbs",
"2019-01-21 11:49:40","B","Standing Barbell Military Press","2","105","5","","","lbs",
"2019-01-21 11:49:40","B","Standing Barbell Military Press","3","105","5","","","lbs",
"2019-01-21 11:49:40","B","Standing Barbell Military Press","4","105","5","","","lbs",
"2019-01-21 11:49:40","B","Standing Barbell Military Press","5","105","5","","","lbs",
"2019-01-21 11:49:40","B","Barbell Bicep Curl","1","75","5","","","lbs",
"2019-01-21 11:49:40","B","Barbell Bicep Curl","2","75","5","","","lbs",
"2019-01-21 11:49:40","B","Barbell Bicep Curl","3","75","5","","","lbs",
"2019-01-21 11:49:40","B","Lateral Dumbbell Raises","1","40","6","","","lbs",
"2019-01-21 11:49:40","B","Lateral Dumbbell Raises","2","40","6","","","lbs",
"2019-01-21 11:49:40","B","Lateral Dumbbell Raises","3","40","6","","","lbs",
"2019-01-21 11:49:40","B","Decline Oblique Crunch","1","2.5","10","","","lbs",
"2019-01-21 11:49:40","B","Decline Oblique Crunch","2","2.5","10","","","lbs",
"2019-01-21 11:49:40","B","Decline Oblique Crunch","3","2.5","10","","","lbs",
"2019-01-21 11:49:40","B","Barbell Deadlifts","1","135","5","","","lbs",
"2019-01-21 11:49:40","B","Barbell Deadlifts","2","185","5","","","lbs",
"2019-01-21 11:49:40","B","Barbell Deadlifts","3","195","5","","","lbs",
"2019-01-23 08:01:27","A","Barbell Squat","1","175","5","","","lbs",
"2019-01-23 08:01:27","A","Barbell Squat","2","175","5","","","lbs",
"2019-01-23 08:01:27","A","Barbell Squat","3","175","5","","","lbs",
"2019-01-23 08:01:27","A","Barbell Squat","4","175","5","","","lbs",
"2019-01-23 08:01:27","A","Barbell Squat","5","175","5","","","lbs",
"2019-01-23 08:01:27","A","Barbell Bench Press","1","185","5","","","lbs",
"2019-01-23 08:01:27","A","Barbell Bench Press","2","185","5","","","lbs",
"2019-01-23 08:01:27","A","Barbell Bench Press","3","185","5","","","lbs",
"2019-01-23 08:01:27","A","Barbell Bench Press","4","185","5","","","lbs",
"2019-01-23 08:01:27","A","Barbell Bench Press","5","185","5","","","lbs",
"2019-01-23 08:01:27","A","Bent Over Barbell Row","1","155","5","","","lbs",
"2019-01-23 08:01:27","A","Bent Over Barbell Row","2","155","5","","","lbs",
"2019-01-23 08:01:27","A","Bent Over Barbell Row","3","155","5","","","lbs",
"2019-01-23 08:01:27","A","Bent Over Barbell Row","4","155","5","","","lbs",
"2019-01-23 08:01:27","A","Bent Over Barbell Row","5","155","5","","","lbs",
"2019-01-25 08:08:10","B","Standing Barbell Military Press","1","110","5","","","lbs",
"2019-01-25 08:08:10","B","Standing Barbell Military Press","2","110","5","","","lbs",
"2019-01-25 08:08:10","B","Standing Barbell Military Press","3","110","5","","","lbs",
"2019-01-25 08:08:10","B","Standing Barbell Military Press","4","110","5","","","lbs",
"2019-01-25 08:08:10","B","Standing Barbell Military Press","5","110","5","","","lbs",
"2019-01-25 08:08:10","B","Barbell Bicep Curl","1","80","5","","","lbs",
"2019-01-25 08:08:10","B","Barbell Bicep Curl","2","80","5","","","lbs",
"2019-01-25 08:08:10","B","Barbell Bicep Curl","3","80","5","","","lbs",
"2019-01-25 08:08:10","B","Lateral Dumbbell Raises","1","42.5","6","","","lbs",
"2019-01-25 08:08:10","B","Lateral Dumbbell Raises","2","42.5","6","","","lbs",
"2019-01-25 08:08:10","B","Lateral Dumbbell Raises","3","42.5","6","","","lbs",
"2019-01-25 08:08:10","B","Decline Oblique Crunch","1","5","10","","","lbs",
"2019-01-25 08:08:10","B","Decline Oblique Crunch","2","5","10","","","lbs",
"2019-01-25 08:08:10","B","Decline Oblique Crunch","3","5","10","","","lbs",
"2019-01-25 08:08:10","B","Barbell Deadlifts","1","135","5","","","lbs",
"2019-01-25 08:08:10","B","Barbell Deadlifts","2","185","5","","","lbs",
"2019-01-25 08:08:10","B","Barbell Deadlifts","3","200","5","","","lbs",
"2019-01-28 07:20:19","A","Barbell Squat","1","180","5","","","lbs",
"2019-01-28 07:20:19","A","Barbell Squat","2","180","5","","","lbs",
"2019-01-28 07:20:19","A","Barbell Squat","3","180","5","","","lbs",
"2019-01-28 07:20:19","A","Barbell Squat","4","180","5","","","lbs",
"2019-01-28 07:20:19","A","Barbell Squat","5","180","5","","","lbs",
"2019-01-28 07:20:19","A","Barbell Bench Press","1","190","5","","","lbs",
"2019-01-28 07:20:19","A","Barbell Bench Press","2","190","5","","","lbs",
"2019-01-28 07:20:19","A","Barbell Bench Press","3","190","5","","","lbs",
"2019-01-28 07:20:19","A","Barbell Bench Press","4","190","5","","","lbs",
"2019-01-28 07:20:19","A","Barbell Bench Press","5","190","2","","","lbs",
"2019-01-28 07:20:19","A","Bent Over Barbell Row","1","160","5","","","lbs",
"2019-01-28 07:20:19","A","Bent Over Barbell Row","2","160","5","","","lbs",
"2019-01-28 07:20:19","A","Bent Over Barbell Row","3","160","5","","","lbs",
"2019-01-28 07:20:19","A","Bent Over Barbell Row","4","160","5","","","lbs",
"2019-01-28 07:20:19","A","Bent Over Barbell Row","5","160","5","","","lbs",
"2019-01-31 11:02:27","B","Standing Barbell Military Press","1","115","5","","","lbs",
"2019-01-31 11:02:27","B","Standing Barbell Military Press","2","115","5","","","lbs",
"2019-01-31 11:02:27","B","Standing Barbell Military Press","3","115","5","","","lbs",
"2019-01-31 11:02:27","B","Standing Barbell Military Press","4","115","5","","","lbs",
"2019-01-31 11:02:27","B","Standing Barbell Military Press","5","115","5","","","lbs",
"2019-01-31 11:02:27","B","Barbell Bicep Curl","1","85","5","","","lbs",
"2019-01-31 11:02:27","B","Barbell Bicep Curl","2","85","5","","","lbs",
"2019-01-31 11:02:27","B","Barbell Bicep Curl","3","85","5","","","lbs",
"2019-01-31 11:02:27","B","Decline Oblique Crunch","1","5","10","","","lbs",
"2019-01-31 11:02:27","B","Decline Oblique Crunch","2","5","10","","","lbs",
"2019-01-31 11:02:27","B","Decline Oblique Crunch","3","5","10","","","lbs",
"2019-01-31 11:02:27","B","Barbell Deadlifts","1","135","5","","","lbs",
"2019-01-31 11:02:27","B","Barbell Deadlifts","2","185","5","","","lbs",
"2019-01-31 11:02:27","B","Barbell Deadlifts","3","205","5","","","lbs",
"2019-02-04 11:38:23","A","Barbell Squat","1","185","5","","","lbs",
"2019-02-04 11:38:23","A","Barbell Squat","2","185","5","","","lbs",
"2019-02-04 11:38:23","A","Barbell Squat","3","185","5","","","lbs",
"2019-02-04 11:38:23","A","Barbell Squat","4","185","5","","","lbs",
"2019-02-04 11:38:23","A","Barbell Squat","5","185","5","","","lbs",
"2019-02-04 11:38:23","A","Barbell Bench Press","1","190","5","","","lbs",
"2019-02-04 11:38:23","A","Barbell Bench Press","2","190","5","","","lbs",
"2019-02-04 11:38:23","A","Barbell Bench Press","3","190","4","","","lbs",
"2019-02-04 11:38:23","A","Barbell Bench Press","4","190","3","","","lbs",
"2019-02-04 11:38:23","A","Barbell Bench Press","5","190","3","","","lbs",
"2019-02-04 11:38:23","A","Bent Over Barbell Row","1","160","5","","","lbs",
"2019-02-04 11:38:23","A","Bent Over Barbell Row","2","160","5","","","lbs",
"2019-02-04 11:38:23","A","Bent Over Barbell Row","3","160","5","","","lbs",
"2019-02-04 11:38:23","A","Bent Over Barbell Row","4","160","5","","","lbs",
"2019-02-04 11:38:23","A","Bent Over Barbell Row","5","160","5","","","lbs",
"2019-02-06 12:02:18","B","Standing Barbell Military Press","1","120","5","","","lbs",
"2019-02-06 12:02:18","B","Standing Barbell Military Press","2","120","5","","","lbs",
"2019-02-06 12:02:18","B","Standing Barbell Military Press","3","120","5","","","lbs",
"2019-02-06 12:02:18","B","Standing Barbell Military Press","4","120","5","","","lbs",
"2019-02-06 12:02:18","B","Standing Barbell Military Press","5","120","5","","","lbs",
"2019-02-06 12:02:18","B","Barbell Bicep Curl","1","87.5","5","","","lbs",
"2019-02-06 12:02:18","B","Barbell Bicep Curl","2","87.5","5","","","lbs",
"2019-02-06 12:02:18","B","Barbell Bicep Curl","3","87.5","5","","","lbs",
"2019-02-06 12:02:18","B","Barbell Deadlifts","1","135","5","","","lbs",
"2019-02-06 12:02:18","B","Barbell Deadlifts","2","185","5","","","lbs",
"2019-02-06 12:02:18","B","Barbell Deadlifts","3","210","5","","","lbs",
"2019-02-08 12:07:53","A","Barbell Squat","1","190","5","","","lbs",
"2019-02-08 12:07:53","A","Barbell Squat","2","190","5","","","lbs",
"2019-02-08 12:07:53","A","Barbell Squat","3","190","5","","","lbs",
"2019-02-08 12:07:53","A","Barbell Squat","4","190","5","","","lbs",
"2019-02-08 12:07:53","A","Barbell Squat","5","190","5","","","lbs",
"2019-02-08 12:07:53","A","Barbell Bench Press","1","190","5","","","lbs",
"2019-02-08 12:07:53","A","Barbell Bench Press","2","190","5","","","lbs",
"2019-02-08 12:07:53","A","Barbell Bench Press","3","190","5","","","lbs",
"2019-02-08 12:07:53","A","Barbell Bench Press","4","190","5","","","lbs",
"2019-02-08 12:07:53","A","Barbell Bench Press","5","190","5","","","lbs",
"2019-02-08 12:07:53","A","Bent Over Barbell Row","1","165","5","","","lbs",
"2019-02-08 12:07:53","A","Bent Over Barbell Row","2","165","5","","","lbs",
"2019-02-08 12:07:53","A","Bent Over Barbell Row","3","165","5","","","lbs",
"2019-02-08 12:07:53","A","Bent Over Barbell Row","4","165","5","","","lbs",
"2019-02-08 12:07:53","A","Bent Over Barbell Row","5","165","5","","","lbs",
"2019-02-11 07:17:12","B","Standing Barbell Military Press","1","122.5","5","","","lbs",
"2019-02-11 07:17:12","B","Standing Barbell Military Press","2","122.5","5","","","lbs",
"2019-02-11 07:17:12","B","Standing Barbell Military Press","3","122.5","5","","","lbs",
"2019-02-11 07:17:12","B","Standing Barbell Military Press","4","122.5","5","","","lbs",
"2019-02-11 07:17:12","B","Standing Barbell Military Press","5","122.5","5","","","lbs",
"2019-02-11 07:17:12","B","Barbell Bicep Curl","1","90","5","","","lbs",
"2019-02-11 07:17:12","B","Barbell Bicep Curl","2","90","5","","","lbs",
"2019-02-11 07:17:12","B","Barbell Bicep Curl","3","90","5","","","lbs",
"2019-02-11 07:17:12","B","Hanging Leg Raise","1","","10","","","lbs",
"2019-02-11 07:17:12","B","Hanging Leg Raise","2","","10","","","lbs",
"2019-02-11 07:17:12","B","Hanging Leg Raise","3","","10","","","lbs",
"2019-02-11 07:17:12","B","Barbell Deadlifts","1","135","5","","","lbs",
"2019-02-11 07:17:12","B","Barbell Deadlifts","2","185","5","","","lbs",
"2019-02-11 07:17:12","B","Barbell Deadlifts","3","215","5","","","lbs",
"2019-02-13 07:14:44","A","Barbell Squat","1","195","5","","","lbs",
"2019-02-13 07:14:44","A","Barbell Squat","2","195","5","","","lbs",
"2019-02-13 07:14:44","A","Barbell Squat","3","195","5","","","lbs",
"2019-02-13 07:14:44","A","Barbell Squat","4","195","5","","","lbs",
"2019-02-13 07:14:44","A","Barbell Squat","5","195","5","","","lbs",
"2019-02-13 07:14:44","A","Barbell Bench Press","1","195","5","","","lbs",
"2019-02-13 07:14:44","A","Barbell Bench Press","2","195","5","","","lbs",
"2019-02-13 07:14:44","A","Barbell Bench Press","3","195","5","","","lbs",
"2019-02-13 07:14:44","A","Barbell Bench Press","4","195","3","","","lbs",
"2019-02-13 07:14:44","A","Barbell Bench Press","5","195","3","","","lbs",
"2019-02-13 07:14:44","A","Bent Over Barbell Row","1","170","5","","","lbs",
"2019-02-13 07:14:44","A","Bent Over Barbell Row","2","170","5","","","lbs",
"2019-02-13 07:14:44","A","Bent Over Barbell Row","3","170","5","","","lbs",
"2019-02-13 07:14:44","A","Bent Over Barbell Row","4","170","5","","","lbs",
"2019-02-13 07:14:44","A","Bent Over Barbell Row","5","170","5","","","lbs",
"2019-02-15 11:12:50","B","Standing Barbell Military Press","1","125","5","","","lbs",
